27;52;20240603070936;430106000000010508;青山路与尖山路交叉口;1;2
27;52;20240603071057;430106000000020062;尖山路与旺龙路交叉口;2;3
27;52;20240603071314;430106000000020081;望青路与青山路交叉口;2;4
28;2;20240603071459;430106000000012399;旺龙路与岳麓大道桥下路口;2;3
28;2;20240603071649;430106000000020070;青山路与旺龙路西交叉口;3;3
28;2;20240603072019;430106000000020063;尖山路与旺龙路交叉口;3;2
29;2;20240603070048;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
29;2;20240603070952;430106000000020060;尖山路与旺龙路交叉口;2;1
30;2;20240603071213;430106000000012399;旺龙路与岳麓大道桥下路口;2;3
30;2;20240603071418;430106000000020069;青山路与旺龙路西交叉口;2;3
30;2;20240603071754;430106000000020063;尖山路与旺龙路交叉口;3;2
31;2;20240603071753;430106000000019051;望青路与青山路交叉口;0;2
31;2;20240603071957;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
32;2;20240603070639;430106000000019058;岳麓大道与麓谷大道交叉口;2;2
32;2;20240603071015;430106000000020060;尖山路与旺龙路交叉口;2;1
33;2;20240603070020;430106000000019055;岳麓大道与麓谷大道交叉口;3;3
33;2;20240603070600;430106000000020060;尖山路与旺龙路交叉口;2;1
34;52;20240603070831;430106000000010549;旺龙路与岳麓大道桥下路口;1;4
34;52;20240603071129;430106000000019058;岳麓大道与麓谷大道交叉口;2;2
35;2;20240603070355;430106000000020063;尖山路与旺龙路交叉口;3;2
35;2;20240603070626;430106000000020081;望青路与青山路交叉口;2;4
35;2;20240603070727;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
36;2;20240603070740;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
36;2;20240603071045;430106000000020060;尖山路与旺龙路交叉口;2;1
37;2;20240603070728;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
37;2;20240603071500;430106000000020060;尖山路与旺龙路交叉口;2;1
38;52;20240603070111;430106000000010512;青山路与旺龙路西交叉口;2;4
38;52;20240603070320;430106000000010549;旺龙路与岳麓大道桥下路口;2;4
39;2;20240603070327;430106000000020168;岳麓大道与麓谷大道交叉口;2;3
39;2;20240603071219;430106000000020060;尖山路与旺龙路交叉口;2;1
40;2;20240603071153;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
40;2;20240603071521;430106000000020060;尖山路与旺龙路交叉口;2;1
41;2;20240603071452;430106000000012399;旺龙路与岳麓大道桥下路口;2;3
41;2;20240603071646;430106000000020069;青山路与旺龙路西交叉口;2;3
42;52;20240603070229;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
42;52;20240603070453;430106000000020060;尖山路与旺龙路交叉口;2;1
43;52;20240603070000;430106000000020081;望青路与青山路交叉口;1;4
43;52;20240603070053;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
44;2;20240603071715;430106000000012399;旺龙路与岳麓大道桥下路口;2;3
44;2;20240603071906;430106000000020069;青山路与旺龙路西交叉口;2;3
45;2;20240603070454;430106000000020063;尖山路与旺龙路交叉口;3;2
45;2;20240603070643;430106000000020081;望青路与青山路交叉口;2;4
45;2;20240603070936;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
46;2;20240603071342;430106000000010549;旺龙路与岳麓大道桥下路口;1;4
46;2;20240603071645;430106000000019058;岳麓大道与麓谷大道交叉口;2;2
47;52;20240603070005;430106000000019049;望青路与青山路交叉口;2;3
47;52;20240603070108;430106000000020060;尖山路与旺龙路交叉口;2;1
48;2;20240603070614;430106000000020062;尖山路与旺龙路交叉口;2;3
48;2;20240603070738;430106000000020081;望青路与青山路交叉口;2;4
48;2;20240603070956;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
49;2;20240603070902;430106000000020063;尖山路与旺龙路交叉口;3;2
49;2;20240603071354;430106000000020081;望青路与青山路交叉口;2;4
49;2;20240603071511;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
50;52;20240603070105;430106000000019056;岳麓大道与麓谷大道交叉口;3;1
50;52;20240603070530;430106000000010550;旺龙路与岳麓大道桥下路口;2;1
51;2;20240603070825;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
51;2;20240603071032;430106000000020060;尖山路与旺龙路交叉口;2;1
52;2;20240603070322;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
52;2;20240603070528;430106000000020060;尖山路与旺龙路交叉口;2;1
53;52;20240603070115;430106000000010512;青山路与旺龙路西交叉口;2;4
53;52;20240603070326;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
54;2;20240603070326;430106000000020168;岳麓大道与麓谷大道交叉口;1;3
54;2;20240603071048;430106000000010507;青山路与尖山路交叉口;1;3
54;2;20240603071152;430106000000020067;青山路与旺龙路西交叉口;3;1
55;2;20240603070142;430106000000012457;青山路与尖山路交叉口;3;1
55;2;20240603070320;430106000000020062;尖山路与旺龙路交叉口;2;3
56;2;20240603070217;430106000000020081;望青路与青山路交叉口;2;4
56;2;20240603071034;430106000000019056;岳麓大道与麓谷大道交叉口;3;1
57;52;20240603070328;430106000000020081;望青路与青山路交叉口;2;4
57;52;20240603071030;430106000000019056;岳麓大道与麓谷大道交叉口;1;1
58;2;20240603070052;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
58;2;20240603070315;430106000000010551;旺龙路与岳麓大道桥下路口;3;1
59;52;20240603070207;430106000000019051;望青路与青山路交叉口;0;2
59;52;20240603070632;430106000000019056;岳麓大道与麓谷大道交叉口;1;1
60;2;20240603070214;430106000000012458;青山路与尖山路交叉口;1;3
60;2;20240603070451;430106000000019051;望青路与青山路交叉口;3;2
60;2;20240603070946;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
61;52;20240603070001;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
61;52;20240603070241;430106000000010507;青山路与尖山路交叉口;3;3
61;52;20240603070435;430106000000020068;青山路与旺龙路西交叉口;2;1
62;52;20240603070444;430106000000020081;望青路与青山路交叉口;2;4
62;52;20240603070720;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
62;52;20240603071054;430106000000020060;尖山路与旺龙路交叉口;2;1
63;2;20240603070010;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
63;2;20240603070256;430106000000020060;尖山路与旺龙路交叉口;2;1
63;2;20240603071911;430106000000020065;青山路与旺龙路西交叉口;3;4
63;2;20240603072055;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
64;51;20240603070427;430106000000010506;青山路与尖山路交叉口;3;1
64;51;20240603070804;430106000000020068;青山路与旺龙路西交叉口;2;1
65;52;20240603070225;430106000000010507;青山路与尖山路交叉口;2;3
65;52;20240603070315;430106000000020061;尖山路与旺龙路交叉口;3;3
66;52;20240603070843;430106000000010506;青山路与尖山路交叉口;3;1
66;52;20240603070946;430106000000020067;青山路与旺龙路西交叉口;3;1
67;2;20240603070107;430106000000010508;青山路与尖山路交叉口;1;2
67;2;20240603070823;430106000000020062;尖山路与旺龙路交叉口;3;3
67;2;20240603072057;430106000000020065;青山路与旺龙路西交叉口;3;4
68;52;20240603070031;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
68;52;20240603070426;430106000000019051;望青路与青山路交叉口;0;2
69;52;20240603070035;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
69;52;20240603070359;430106000000020060;尖山路与旺龙路交叉口;2;1
70;2;20240603070444;430106000000012399;旺龙路与岳麓大道桥下路口;2;3
70;2;20240603070649;430106000000020070;青山路与旺龙路西交叉口;3;3
70;2;20240603070745;430106000000010508;青山路与尖山路交叉口;2;2
71;2;20240603070233;430106000000010507;青山路与尖山路交叉口;2;3
71;2;20240603070520;430106000000020062;尖山路与旺龙路交叉口;3;3
71;2;20240603071454;430106000000020085;岳麓大道与麓谷大道交叉口;2;2
72;2;20240603070039;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
72;2;20240603070321;430106000000020060;尖山路与旺龙路交叉口;2;1
73;52;20240603070245;430106000000020063;尖山路与旺龙路交叉口;3;2
73;52;20240603070546;430106000000020065;青山路与旺龙路西交叉口;3;4
73;52;20240603070830;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
74;2;20240603070210;430106000000019051;望青路与青山路交叉口;0;2
74;2;20240603070255;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
75;2;20240603070030;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
75;2;20240603070405;430106000000010551;旺龙路与岳麓大道桥下路口;3;1
76;2;20240603070051;430106000000020062;尖山路与旺龙路交叉口;2;3
76;2;20240603070208;430106000000020081;望青路与青山路交叉口;2;4
76;2;20240603070307;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
77;2;20240603070045;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
77;2;20240603070334;430106000000020060;尖山路与旺龙路交叉口;2;1
78;2;20240603071400;430106000000010549;旺龙路与岳麓大道桥下路口;1;4
78;2;20240603071907;430106000000019059;岳麓大道与麓谷大道交叉口;1;2
79;2;20240603070035;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
79;2;20240603070414;430106000000010550;旺龙路与岳麓大道桥下路口;2;1
80;52;20240603070600;430106000000012458;青山路与尖山路交叉口;1;3
80;52;20240603070735;430106000000019051;望青路与青山路交叉口;3;2
80;52;20240603071101;430106000000019056;岳麓大道与麓谷大道交叉口;1;1
81;51;20240603070803;430106000000019051;望青路与青山路交叉口;0;2
81;51;20240603070922;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
82;2;20240603070432;430106000000019051;望青路与青山路交叉口;0;2
82;2;20240603070524;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
83;52;20240603070204;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
83;52;20240603070616;430106000000010506;青山路与尖山路交叉口;3;1
84;2;20240603070128;430106000000020067;青山路与旺龙路西交叉口;3;1
84;2;20240603071733;430106000000010508;青山路与尖山路交叉口;2;2
84;2;20240603072004;430106000000019051;望青路与青山路交叉口;0;2
85;2;20240603070211;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
85;2;20240603070629;430106000000010551;旺龙路与岳麓大道桥下路口;3;1
86;2;20240603070000;430106000000019040;望青路与青山路交叉口;2;4
86;2;20240603070040;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
87;2;20240603070008;430106000000020081;望青路与青山路交叉口;2;4
87;2;20240603070056;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
88;2;20240603070002;430106000000019040;望青路与青山路交叉口;2;4
88;2;20240603070042;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
88;2;20240603072002;430106000000020060;尖山路与旺龙路交叉口;2;1
89;2;20240603070009;430106000000020081;望青路与青山路交叉口;2;4
89;2;20240603070059;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
90;2;20240603070001;430106000000020081;望青路与青山路交叉口;2;4
90;2;20240603070049;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
91;2;20240603070211;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
91;2;20240603070645;430106000000020081;望青路与青山路交叉口;1;4
92;51;20240603070128;430106000000010508;青山路与尖山路交叉口;1;2
92;51;20240603070324;430106000000020062;尖山路与旺龙路交叉口;3;3
93;2;20240603070113;430106000000010508;青山路与尖山路交叉口;2;2
93;2;20240603070256;430106000000019051;望青路与青山路交叉口;0;2
94;2;20240603070236;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
94;2;20240603070531;430106000000020060;尖山路与旺龙路交叉口;2;1
95;2;20240603070005;430106000000010513;青山路与旺龙路西交叉口;1;1
95;2;20240603070245;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
96;52;20240603070239;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
96;52;20240603070835;430106000000020060;尖山路与旺龙路交叉口;2;1
97;52;20240603070709;430106000000012457;青山路与尖山路交叉口;2;1
97;52;20240603071615;430106000000020081;望青路与青山路交叉口;2;4
97;52;20240603071947;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
98;2;20240603070248;430106000000020168;岳麓大道与麓谷大道交叉口;0;3
98;2;20240603070800;430106000000020060;尖山路与旺龙路交叉口;2;1
99;52;20240603070117;430106000000010508;青山路与尖山路交叉口;3;2
99;52;20240603070255;430106000000019051;望青路与青山路交叉口;0;2
100;2;20240603070322;430106000000010506;青山路与尖山路交叉口;1;1
100;2;20240603070500;430106000000019051;望青路与青山路交叉口;0;2
100;2;20240603070703;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
101;2;20240603070020;430106000000012456;青山路与尖山路交叉口;2;4
101;2;20240603070130;430106000000020068;青山路与旺龙路西交叉口;2;1
102;2;20240603070021;430106000000019055;岳麓大道与麓谷大道交叉口;3;3
102;2;20240603070721;430106000000020060;尖山路与旺龙路交叉口;2;1
103;2;20240603070000;430106000000019055;岳麓大道与麓谷大道交叉口;3;3
103;2;20240603070621;430106000000012457;青山路与尖山路交叉口;1;1
103;2;20240603070718;430106000000020067;青山路与旺龙路西交叉口;3;1
104;52;20240603070023;430106000000010504;青山路与尖山路交叉口;2;4
104;52;20240603070348;430106000000012398;旺龙路与岳麓大道桥下路口;3;1
104;52;20240603070652;430106000000020069;青山路与旺龙路西交叉口;1;3
105;52;20240603070023;430106000000010504;青山路与尖山路交叉口;1;4
105;52;20240603070816;430106000000020061;尖山路与旺龙路交叉口;3;3
105;52;20240603071418;430106000000020081;望青路与青山路交叉口;2;4
105;52;20240603071722;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
106;2;20240603070146;430106000000020060;尖山路与旺龙路交叉口;2;1
106;2;20240603071153;430106000000020085;岳麓大道与麓谷大道交叉口;2;2
107;2;20240603070238;430106000000019051;望青路与青山路交叉口;0;2
107;2;20240603070442;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
108;2;20240603070029;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
108;2;20240603071844;430106000000019049;望青路与青山路交叉口;2;3
108;2;20240603072004;430106000000020060;尖山路与旺龙路交叉口;2;1
109;52;20240603070111;430106000000010508;青山路与尖山路交叉口;3;2
109;52;20240603070255;430106000000019051;望青路与青山路交叉口;3;2
109;52;20240603071246;430106000000019056;岳麓大道与麓谷大道交叉口;1;1
110;2;20240603070032;430106000000010506;青山路与尖山路交叉口;2;1
110;2;20240603070143;430106000000020067;青山路与旺龙路西交叉口;3;1
111;52;20240603070026;430106000000010506;青山路与尖山路交叉口;2;1
111;52;20240603070124;430106000000020067;青山路与旺龙路西交叉口;3;1
112;2;20240603070013;430106000000020081;望青路与青山路交叉口;1;4
112;2;20240603070104;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
113;2;20240603070003;430106000000020081;望青路与青山路交叉口;1;4
113;2;20240603070054;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
114;2;20240603070016;430106000000020081;望青路与青山路交叉口;2;4
114;2;20240603070058;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
115;2;20240603070011;430106000000020081;望青路与青山路交叉口;1;4
115;2;20240603070052;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
116;2;20240603070015;430106000000020081;望青路与青山路交叉口;1;4
116;2;20240603070103;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
117;2;20240603070106;430106000000019055;岳麓大道与麓谷大道交叉口;3;3
117;2;20240603070809;430106000000020060;尖山路与旺龙路交叉口;2;1
118;2;20240603070018;430106000000020081;望青路与青山路交叉口;1;4
118;2;20240603070105;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
119;2;20240603070025;430106000000020081;望青路与青山路交叉口;2;4
119;2;20240603070226;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
120;52;20240603070044;430106000000020081;望青路与青山路交叉口;1;4
120;52;20240603070216;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
121;2;20240603070205;430106000000010504;青山路与尖山路交叉口;2;4
121;2;20240603070411;430106000000010551;旺龙路与岳麓大道桥下路口;3;1
122;2;20240603070122;430106000000020081;望青路与青山路交叉口;1;4
122;2;20240603070241;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
123;2;20240603070053;430106000000020081;望青路与青山路交叉口;1;4
123;2;20240603070218;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
123;2;20240603071318;430106000000020060;尖山路与旺龙路交叉口;2;1
124;2;20240603070114;430106000000020081;望青路与青山路交叉口;2;4
124;2;20240603070228;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
125;2;20240603070058;430106000000020081;望青路与青山路交叉口;1;4
125;2;20240603070220;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
126;2;20240603070148;430106000000020081;望青路与青山路交叉口;1;4
126;2;20240603070252;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
127;2;20240603070204;430106000000010504;青山路与尖山路交叉口;3;4
127;2;20240603070352;430106000000010550;旺龙路与岳麓大道桥下路口;1;1
128;52;20240603070116;430106000000020081;望青路与青山路交叉口;1;4
128;52;20240603070228;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
129;2;20240603070119;430106000000020081;望青路与青山路交叉口;2;4
129;2;20240603070231;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
130;2;20240603071556;430106000000020065;青山路与旺龙路西交叉口;3;4
130;2;20240603071819;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
131;2;20240603070129;430106000000020081;望青路与青山路交叉口;2;4
131;2;20240603070236;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
132;2;20240603070108;430106000000020081;望青路与青山路交叉口;1;4
132;2;20240603070224;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
133;2;20240603070049;430106000000019049;望青路与青山路交叉口;2;3
133;2;20240603070349;430106000000020060;尖山路与旺龙路交叉口;2;1
133;2;20240603071310;430106000000020085;岳麓大道与麓谷大道交叉口;2;2
134;2;20240603070120;430106000000020066;青山路与旺龙路西交叉口;2;4
134;2;20240603070821;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
134;2;20240603071543;430106000000020063;尖山路与旺龙路交叉口;3;2
135;2;20240603070121;430106000000010512;青山路与旺龙路西交叉口;2;4
135;2;20240603070322;430106000000012397;旺龙路与岳麓大道桥下路口;3;4
136;2;20240603070216;430106000000010504;青山路与尖山路交叉口;2;4
136;2;20240603070532;430106000000010550;旺龙路与岳麓大道桥下路口;1;1
137;2;20240603070126;430106000000020065;青山路与旺龙路西交叉口;3;4
137;2;20240603070327;430106000000010549;旺龙路与岳麓大道桥下路口;2;4
138;1;20240603070157;430106000000020070;青山路与旺龙路西交叉口;3;3
138;1;20240603070640;430106000000020063;尖山路与旺龙路交叉口;3;2
139;2;20240603070540;430106000000020070;青山路与旺龙路西交叉口;3;3
139;2;20240603070702;430106000000010508;青山路与尖山路交叉口;3;2
140;2;20240603070011;430106000000012457;青山路与尖山路交叉口;1;1
140;2;20240603070121;430106000000020067;青山路与旺龙路西交叉口;3;1
140;2;20240603071522;430106000000019051;望青路与青山路交叉口;3;2
141;52;20240603070551;430106000000012456;青山路与尖山路交叉口;3;4
141;52;20240603070918;430106000000010550;旺龙路与岳麓大道桥下路口;2;1
142;51;20240603070510;430106000000010504;青山路与尖山路交叉口;3;4
142;51;20240603070827;430106000000012398;旺龙路与岳麓大道桥下路口;3;1
142;51;20240603071000;430106000000020070;青山路与旺龙路西交叉口;3;3
142;51;20240603071511;430106000000020062;尖山路与旺龙路交叉口;2;3
143;51;20240603070259;430106000000020168;岳麓大道与麓谷大道交叉口;1;3
143;51;20240603070651;430106000000010506;青山路与尖山路交叉口;3;1
143;51;20240603071041;430106000000020068;青山路与旺龙路西交叉口;1;1
143;51;20240603071554;430106000000020063;尖山路与旺龙路交叉口;3;2
144;52;20240603070140;430106000000020069;青山路与旺龙路西交叉口;2;3
144;52;20240603070838;430106000000020063;尖山路与旺龙路交叉口;3;2
144;52;20240603071616;430106000000020081;望青路与青山路交叉口;1;4
144;52;20240603071941;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
145;2;20240603070207;430106000000019055;岳麓大道与麓谷大道交叉口;3;3
145;2;20240603070819;430106000000020060;尖山路与旺龙路交叉口;2;1
146;2;20240603070001;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
146;2;20240603070831;430106000000020060;尖山路与旺龙路交叉口;2;1
147;2;20240603070005;430106000000010506;青山路与尖山路交叉口;1;1
147;2;20240603070237;430106000000010550;旺龙路与岳麓大道桥下路口;2;1
148;2;20240603070015;430106000000012457;青山路与尖山路交叉口;1;1
148;2;20240603070122;430106000000020068;青山路与旺龙路西交叉口;2;1
149;2;20240603070018;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
149;2;20240603070946;430106000000020060;尖山路与旺龙路交叉口;2;1
150;2;20240603070035;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
150;2;20240603070817;430106000000020060;尖山路与旺龙路交叉口;2;1
151;52;20240603070040;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
151;52;20240603070939;430106000000020060;尖山路与旺龙路交叉口;2;1
152;52;20240603070042;430106000000012458;青山路与尖山路交叉口;1;3
152;52;20240603070639;430106000000019051;望青路与青山路交叉口;0;2
152;52;20240603070736;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
153;2;20240603070042;430106000000010506;青山路与尖山路交叉口;1;1
153;2;20240603070219;430106000000019051;望青路与青山路交叉口;0;2
153;2;20240603070438;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
154;2;20240603070043;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
154;2;20240603070718;430106000000019049;望青路与青山路交叉口;2;3
154;2;20240603070943;430106000000020060;尖山路与旺龙路交叉口;2;1
155;2;20240603070044;430106000000020168;岳麓大道与麓谷大道交叉口;1;3
155;2;20240603070807;430106000000010507;青山路与尖山路交叉口;3;3
156;2;20240603070051;430106000000020168;岳麓大道与麓谷大道交叉口;3;3
156;2;20240603070735;430106000000019049;望青路与青山路交叉口;2;3
156;2;20240603071037;430106000000020060;尖山路与旺龙路交叉口;2;1
157;2;20240603070115;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
157;2;20240603070301;430106000000020060;尖山路与旺龙路交叉口;2;1
158;2;20240603070116;430106000000010508;青山路与尖山路交叉口;2;2
158;2;20240603070232;430106000000019051;望青路与青山路交叉口;0;2
158;2;20240603070441;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
159;2;20240603070131;430106000000010550;旺龙路与岳麓大道桥下路口;2;1
159;2;20240603071214;430106000000020085;岳麓大道与麓谷大道交叉口;2;2
160;2;20240603070134;430106000000012398;旺龙路与岳麓大道桥下路口;3;1
160;2;20240603070229;430106000000020069;青山路与旺龙路西交叉口;1;3
161;2;20240603070141;430106000000019057;岳麓大道与麓谷大道交叉口;3;1
161;2;20240603070339;430106000000012457;青山路与尖山路交叉口;1;1
161;2;20240603070439;430106000000020068;青山路与旺龙路西交叉口;2;1
162;51;20240603070149;430106000000019051;望青路与青山路交叉口;0;2
162;51;20240603070232;430106000000020086;岳麓大道与麓谷大道交叉口;2;4
163;2;20240603070157;430106000000010504;青山路与尖山路交叉口;2;4
163;2;20240603070428;430106000000010550;旺龙路与岳麓大道桥下路口;1;1
164;2;20240603070158;430106000000019051;望青路与青山路交叉口;0;2
164;2;20240603070234;430106000000020086;岳麓大道与麓谷大道交叉口;1;4
